Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category
-0.8606884903075863,1,-0.7853979875226403,-0.21351619586114184,-1.8884919784286287,-0.482859994146923,0.055248977987567775,0.6998818258126377,-0.653167014053342,0.27082447202996435,-1.120746314714379,-0.6968160328057837,1.1838417777772325,1,-1.6403302093975751,-0.18955345880020943,1.1100235051178124,68.39,2
-0.05359125633573102,1,1.5409259753618438,-1.1389972687647743,1.4754867570371146,-1.7598834805005095,-0.16475934106384832,-0.2947095554234331,0.14487803754340434,-0.5782951597471517,0.31382733066268736,0.019748519049121147,-0.20842186773286092,1,0.5329642428361064,-0.8102770242532081,-0.006326835817943247,35.75,0
0.3499573606501966,1,-1.560839308484135,0.01785407236476608,0.8525277319508658,-0.8891856488957915,0.5848986349631985,0.2086507167875053,-1.357324412521059,-0.4889141458758763,-1.7423948943777745,-0.36241924194016134,1.1838417777772325,0,1.0869412600721429,-1.353410144024582,-1.6840419196242506,52.83,1
-1.6677857242794416,1,0.45530812601575094,0.7890882997844596,-0.144206708187132,-0.3667669499329608,0.9597276229767214,-0.07638461807892998,-0.3245602281017405,-0.980509722167891,0.026912601587273818,1.6439615032535724,-1.6006855132429543,0,-0.06362639111039443,1.1294841177874129,-0.6506204611580084,68.86,2
0.3499573606501966,0,0.6620924782721497,0.7890882997844596,-0.9332881399630473,-1.1213717373237162,1.1389936607223197,0.9788525790861705,-0.559279360924313,-0.39953313200460105,0.4572846952003939,-0.6968160328057837,-0.20842186773286092,0,0.44773700941517763,-1.249956216449082,-0.9185445429825898,65.74,2
-0.8606884903075863,0,-0.7853979875226403,0.5577180315585517,0.06344630017495094,0.15565174902987003,-0.3032830975036289,0.6210422651049006,1.0837545688336945,-0.4442236389402386,2.130953948140305,-1.031212823671406,-1.6006855132429543,0,0.3625097759942492,-0.9395944337225828,-0.10201400789815111,51.25,1
-1.6677857242794416,1,-1.0438784278431386,-0.5991333095709886,0.3541605118818671,-0.8311391267888103,0.2100696469496757,-0.640390706218897,1.7879119673014117,-0.4889141458758763,-0.9772889501766725,-0.601274092558463,-1.6006855132429543,0,1.3000093436244646,-1.0171848794042075,0.21694323236920768,47.08,1
1.5606032116079795,1,1.0239650947208472,-0.5991333095709886,0.7694665286060329,-0.07653433939805473,0.36489031591178245,1.5610524120048461,-1.2164929328275156,0.09206244428741363,0.744199424275807,-0.7445870029294439,-0.20842186773286092,0,0.7460323263884281,-0.396461313951209,0.8102036992664948,49.79,1
1.964151828593907,1,-1.0438784278431386,0.7890882997844596,0.8940583336232822,2.245326544881194,1.5627133863028246,1.3609212194390514,0.9429230891401507,-0.8911287082966156,-1.3120228007646546,0.6885421007803658,-0.20842186773286092,0,-0.31930809137318056,0.8449858169547886,0.8038245544611479,75.78,2
1.1570545946220518,0,-0.6303097233303414,0.8662117225264288,1.0601807403129488,1.2585356690625131,-1.8759351559081938,-0.9011677147137209,0.7082039563175783,0.9858725830001677,1.174571517888927,0.4974582202857244,-0.20842186773286092,0,-1.5124893592661823,-0.6550961328899584,0.0383271778194866,38.14,0
-0.4571398733216587,1,0.9205729185926479,-0.13639277311917278,-1.8469613767562119,0.6200239258857195,0.02265515294291311,-0.33109704498085085,-0.559279360924313,1.1646346107427181,-0.0687256414378636,-0.6968160328057837,-1.6006855132429543,0,-0.9585123420301458,2.2933408030117852,-2.098686331971817,54.96,1
-0.05359125633573102,0,0.041739421502953844,-0.4448864640870498,-0.35185971654921494,1.8970474122393062,-0.6699636292559886,-0.13096585241505618,-0.7939984937468854,1.3433966384852691,0.6007420597381005,-0.12356439132185974,-0.20842186773286092,0,0.831259559809357,0.4570335885466642,-0.886648818955854,55.33,1
0.7535059776361243,1,-1.8710158368687329,1.1747054134943065,1.0186501386405324,-0.07653433939805473,-0.5477367853385354,0.9364005079358502,-0.7939984937468854,-0.2207711042620501,-0.9772889501766725,-0.6968160328057837,1.1838417777772325,0,0.7886459430988927,-1.0689118431919575,0.4976256038044831,45.9,0
-0.05359125633573102,0,1.799406415682342,-0.3677630413450807,-0.9748187416354637,-0.07653433939805473,-0.8899719483074036,-0.8405218987846922,-0.3715040546662548,-0.13139009039077484,0.5529229382255317,0.21083239954376262,-0.20842186773286092,1,-1.2141940422929318,-0.8620039880409579,-0.3954546689441212,56.57,1
-1.264237107293514,1,-0.5786136352662418,0.7890882997844596,1.2263031470026153,-1.1213717373237162,0.5848986349631985,-0.6828427773692174,-0.3715040546662548,-0.4442236389402386,-0.6425550995886903,1.1662518020169692,-0.20842186773286092,0,-0.8306714918987527,-0.47405175963283375,-1.0206108598681447,59.13,1
-0.05359125633573102,0,-0.42352537107394295,-0.13639277311917278,1.849262172088864,1.3165821911694942,-2.5848508506294223,1.0031109054577814,-0.1367849218436824,0.4048959928368774,-0.16436388446300146,1.118480831893309,1.1838417777772325,1,-0.40453532479410914,0.32771617907728945,-1.9774825806702208,43.07,0
-1.6677857242794416,0,0.2485237737593526,-1.0618738460228052,1.2263031470026153,2.0131404564532684,-0.13216551601919366,0.6574297546623175,-0.5123355343597982,0.6730390344507038,-1.168565436226948,0.44968725016206423,1.1838417777772325,1,1.4704638104663221,-0.49991524152670874,0.30625125964406796,53.16,1
1.5606032116079795,1,0.6620924782721497,1.6374459499461222,0.6864053252611997,0.9102565364206255,-1.9166774372140116,-2.083761125329781,0.8490354360111216,0.36020548590123985,-0.40345949202584586,-0.601274092558463,1.1838417777772325,0,-0.6176034083464309,3.6899688252810328,0.12125606028899982,38.64,0
-0.8606884903075863,1,2.0061907679387403,0.17210091784870493,-0.4764515215664646,1.4907217574904377,-0.7188543668229695,0.7605276417416665,0.5204286500595201,-1.1592717499104417,0.2660082091501182,-0.7445870029294439,-0.20842186773286092,1,-1.256807659003396,-0.7844135423593331,0.9569240297894802,45.5,0
0.3499573606501966,1,-1.715927572676434,-0.6762567323129584,0.27109930853703385,-1.7598834805005095,-0.21365007863082916,-1.562207108340134,-0.18372874840819714,0.09206244428741363,-0.02090651992529489,-1.461151554784349,-0.20842186773286092,1,1.5556910438872509,-0.7844135423593331,1.505530483049337,40.12,0
-0.4571398733216587,0,0.8688768305285485,-1.3703675369906823,-1.4316553600320463,2.4194661112021376,-0.4173614851599179,-0.6464552878118001,-0.559279360924313,-0.13139009039077484,0.026912601587273818,-0.0757934211981996,-0.20842186773286092,0,-0.10624000782085882,-0.34473435016345905,0.006431453792750833,37.31,0
-0.05359125633573102,0,0.7654846544003491,-1.2932441142487132,-0.850226936618214,-0.13458086150503598,0.7397193039253065,-0.3553553713524618,-0.559279360924313,0.6283485275150659,-0.6425550995886903,-0.6968160328057837,-0.20842186773286092,0,-0.23408085795225178,-0.8878674699348329,1.2439855460301026,55.48,1
-0.05359125633573102,1,-0.1650449307534447,-0.3677630413450807,-0.7671657332733808,2.4194661112021376,1.3345566109902454,-0.46451784002471425,0.4734848234950058,0.09206244428741363,1.652762733014616,1.070709861769648,-0.20842186773286092,0,-0.5749897916359665,1.7243442013465364,-1.6840419196242506,46.75,1
-0.8606884903075863,2,0.8171807424644485,1.945939640914,0.06344630017495094,1.7809543680253437,1.64419794891446,-0.6646490325905089,0.05099038441437529,1.2093251176783562,-0.40345949202584586,-1.461151554784349,-0.20842186773286092,0,-0.7880578751882883,-0.9395944337225828,0.5869336310793439,51.79,1
1.964151828593907,1,0.9722690066567473,-0.5991333095709886,-0.4349209198940482,0.7941634922066636,0.006358240420586935,-1.08916974409371,0.19182186410791907,0.3155149789656021,1.7005818545271847,0.7840840410276861,-0.20842186773286092,0,0.3625097759942492,-0.4223247958450839,1.486393048633296,51.07,1
-0.05359125633573102,0,-1.457447132355936,1.4831991044621842,0.27109930853703385,-0.3667669499329608,1.2449235921174457,0.6028485203261921,0.8959792625756363,0.3155149789656021,0.31382733066268736,-1.5089225249080094,-1.6006855132429543,1,-0.2766944746627162,0.48289707044053926,-1.1035397423376578,52.12,1
1.5606032116079795,1,1.799406415682342,-0.13639277311917278,0.8940583336232822,0.15565174902987003,1.5627133863028246,-1.713821648162706,-0.042897268714653346,-1.248652763781717,2.130953948140305,-1.0789837937950661,1.1838417777772325,1,-1.00112595874061,0.2759892152895395,0.49124645899913605,41.02,0
1.5606032116079795,0,-1.6125353965482347,-1.1389972687647743,-0.7671657332733808,-1.7598834805005095,-0.49069759151039033,-0.5372928191395481,1.4123613547852956,-0.9358192152322532,0.12255084461241166,-0.7923579730531045,1.1838417777772325,0,-0.9158987253196814,-0.836140506147083,-0.6633787507687026,41.12,0
0.3499573606501966,1,-1.1989666920354376,-0.4448864640870498,0.1465075035197842,0.9683030585276071,1.318259698467918,0.9060775999713359,-2.0614818109887763,-0.39953313200460105,-1.6467566513526368,-0.8878999133004252,1.1838417777772325,1,0.9164867932302857,0.12080832392628994,-0.5932081579098839,52.04,1
1.5606032116079795,0,-0.26843710688164385,-1.2932441142487132,-0.4349209198940482,-1.7598834805005095,-2.2915064252275346,0.4815568884681346,-1.357324412521059,-0.4889141458758763,-0.2600021274881393,1.1662518020169692,-0.20842186773286092,1,1.0443276433616786,-0.16368997690633436,0.873995147319967,45.84,0
-1.264237107293514,0,1.9544946798746408,-0.8305035777968965,0.18803810519220063,-0.30872042782597947,0.3322964908671289,-1.465173802853688,1.8817996204304404,-0.9358192152322532,-0.02090651992529489,-0.02802245107453901,1.1838417777772325,0,-0.40453532479410914,-1.3275466621307068,0.1021186258729587,46.75,1
-0.8606884903075863,1,-0.32013319494574355,-0.9076270005388664,0.6864053252611997,1.6068148017044002,1.64419794891446,-2.05950279895817,-0.41844788123076954,0.9858725830001677,1.7005818545271847,1.2140227721406294,-1.6006855132429543,1,0.021600842310534146,-0.6809596147838334,-1.2183643488339069,38.94,0
-1.6677857242794416,1,-0.06165275462524554,-1.9102314961844677,0.9355889352956994,0.736116970099682,0.12043662807687594,-1.1437509784298359,0.33265334380146244,0.22613396509432682,-1.8858522589154811,0.0675194891727813,-0.20842186773286092,1,0.44773700941517763,-0.4223247958450839,0.6379667895221214,45.42,0
-0.4571398733216587,0,1.4892298872977439,1.5603225272041532,0.6864053252611997,-1.643790436286547,-0.18920470984733873,-2.332408970638799,1.3184737016562669,-0.8911287082966156,-0.9772889501766725,-0.7923579730531045,-1.6006855132429543,0,-0.06362639111039443,-1.1465022888735825,0.7272748167969817,47.08,1
-0.4571398733216587,0,-0.32013319494574355,0.24922434059067403,0.39569111355428355,-1.4116043478586222,-0.18920470984733873,0.14800490085847653,0.3795971703659768,-1.1145812429748039,0.2181890876375495,-1.461151554784349,-0.20842186773286092,0,-0.31930809137318056,-1.249956216449082,0.9058908713467028,47.43,1
-0.8606884903075863,0,-1.2506627800995374,-0.6762567323129584,-1.5147165633768795,-0.6569995604678668,1.5708618425639875,-0.45845325843181084,0.9429230891401507,-0.17608059732641257,0.31382733066268736,-0.36241924194016134,-1.6006855132429543,0,-0.02101277439993005,1.9829790202852857,-0.6251038819366197,56.61,1
1.1570545946220518,1,-0.42352537107394295,0.24922434059067403,-1.1409411483251302,0.03955870481590778,-1.672223749379105,-0.37354911613117114,0.6612601297530639,0.36020548590123985,1.318028882426634,-0.6490450626821236,-0.20842186773286092,0,1.0443276433616786,-0.06023604933083472,-1.3395681001355035,60.96,1
-0.4571398733216587,0,1.3858377111695448,-0.8305035777968965,-0.8917575382906306,0.9102565364206255,-0.4010645726375906,0.6028485203261921,1.0368107422691792,0.4495864997725153,-2.0771287449657567,0.5452291904093846,-0.20842186773286092,0,-0.5323761749255023,0.01735439635079007,-0.006326835817943247,69.3,2
-0.8606884903075863,0,0.041739421502953844,-2.6814657236041612,0.3541605118818671,0.6200239258857195,0.9108368854097405,0.9970463238648789,0.5204286500595201,0.1814434581586891,-0.786012464126397,1.070709861769648,-0.20842186773286092,1,-0.2766944746627162,-0.08609953122470958,-0.9249236877879369,50.62,1
-0.05359125633573102,1,2.0061907679387403,2.331556754623847,-1.348594156687213,-1.1213717373237162,0.3485934033894551,0.3056840222739509,0.7551477828820926,1.1199441038070808,0.887656788813514,1.500648592882591,-0.20842186773286092,1,1.4704638104663221,-0.9654579156164578,0.8995117265413557,76.22,2
-1.264237107293514,1,0.7654846544003491,0.17210091784870493,0.3126299102094503,0.6200239258857195,1.2693689609009373,-0.19767624993698746,-0.6062231874888273,-1.0252002291035287,-0.0687256414378636,0.4974582202857244,1.1838417777772325,1,0.5329642428361064,-0.3705978320573341,0.5295213278312194,64.24,2
1.1570545946220518,1,-0.6820058113944412,-0.5991333095709886,0.27109930853703385,0.736116970099682,0.7397193039253065,-0.7192302669266347,0.5673724766240349,-0.17608059732641257,0.744199424275807,-0.9834418535477457,-1.6006855132429543,0,1.214782110203536,-0.06023604933083472,0.23608066678524936,48.7,1
-1.264237107293514,1,0.041739421502953844,-1.9102314961844677,-2.0130837834458783,0.5039308816717573,-0.4825491352492261,-0.33716162657375337,-0.042897268714653346,0.1814434581586891,-0.16436388446300146,0.736313070904026,1.1838417777772325,0,0.14944169244192748,0.22426225150178983,1.5246679174653792,56.38,1
1.964151828593907,1,-0.8887901636508397,-1.447490959732652,-1.1409411483251302,2.5936056775230805,0.6337893725301794,0.26929653271653403,-0.08984109527916809,-1.248652763781717,1.0789332748637892,0.736313070904026,1.1838417777772325,0,1.0017140266512146,0.7932588531670384,0.1850475083424719,33.05,0
0.7535059776361243,1,-0.6820058113944412,1.7145693726880913,1.0601807403129488,0.736116970099682,-1.3870277802383808,1.0576921397939076,-1.7328750250371752,-0.8911287082966156,-0.7381933426138281,-0.8401289431767646,-0.20842186773286092,1,2.535804228227931,2.5002486581627847,1.4736347590226018,57.98,1
-0.8606884903075863,1,4.022338202438626,1.5603225272041532,0.6864053252611997,0.9683030585276071,-2.1203888437431004,-1.471238384446591,-0.41844788123076954,-0.0866995834551371,-0.307821249000708,0.25860336966742276,1.1838417777772325,0,0.49035062612564223,-0.34473435016345905,1.633113379156281,31.26,0
-1.6677857242794416,1,1.0239650947208472,0.7890882997844596,-0.8917575382906306,1.9550939343462876,-0.6292213479501709,-1.1862030495801557,-0.1367849218436824,0.8071105552576168,-0.0687256414378636,-0.5535031224348028,1.1838417777772325,1,-1.256807659003396,1.4915728643016621,0.47210902458309495,52.35,1
1.1570545946220518,0,0.8688768305285485,-1.0618738460228052,-1.0994105466527135,0.8522100143136446,0.09599125929338552,0.03884243218622498,1.6001366610433536,-1.0252002291035287,-0.786012464126397,-0.8878999133004252,-0.20842186773286092,0,-0.9158987253196814,-0.5257787234205837,0.4210758661403175,50.36,1
0.7535059776361243,2,-0.6303097233303414,1.5603225272041532,-2.0961449867907116,-0.5989530383608855,-0.8492296670015859,-2.2596339915239647,-0.2776164015372258,-0.8017476944253402,0.12255084461241166,1.0229388916459878,-0.20842186773286092,0,0.10682807573146291,-0.6292326509960834,0.197805797953166,53.23,1
-0.05359125633573102,0,1.5926220634259431,0.48059460881658195,1.517017358709531,1.2585356690625131,0.20192119068851144,0.3542006750171737,0.2857095172369477,-0.6229856666827894,-0.4990977350509837,0.16306142942010204,-1.6006855132429543,0,-0.06362639111039443,-0.7585500604654581,-0.4209712481655099,52.68,1
0.7535059776361243,0,1.1273572708490467,0.7119648770424906,0.021915698502534133,-0.424813472039942,0.07969434677105819,1.1971775164306735,1.4123613547852956,-0.3548426250689633,0.026912601587273818,1.070709861769648,-0.20842186773286092,0,0.7886459430988927,-1.0171848794042075,-0.8037199364863402,72.11,2
-1.264237107293514,0,1.9544946798746408,0.48059460881658195,1.932323375433697,-1.0633252152167352,-1.9574197185198294,1.5610524120048461,-1.2634367593920302,-0.17608059732641257,0.2660082091501182,-0.17133536144552033,-0.20842186773286092,1,-1.6829438261080396,1.5950267918771617,0.4338341557510116,46.79,1
-0.4571398733216587,0,1.9027985918105415,-1.524614382474621,-0.22726791153196524,-0.9472321710027728,-0.5558852415996985,0.13587573767267064,-0.3715040546662548,0.22613396509432682,-0.786012464126397,-0.6490450626821236,-0.20842186773286092,0,-1.1715804255824676,-0.2930073863757091,1.7989711440953076,51.17,1
-1.264237107293514,2,-1.560839308484135,-1.2161206915067433,0.27109930853703385,1.2585356690625131,1.0086183605437034,0.984917160679073,0.8959792625756363,1.2093251176783562,0.5529229382255317,-1.9866322261446125,-0.20842186773286092,1,-0.02101277439993005,-1.1206388069797073,-0.12753058711953985,46.5,0
1.1570545946220518,1,-1.1472706039713378,-0.5220098868290195,0.8940583336232822,0.6200239258857195,0.5278594411350535,0.06916534015073936,1.8817996204304404,-1.1145812429748039,0.2181890876375495,1.835045383748214,-0.20842186773286092,0,-0.10624000782085882,0.5604875161221641,0.8102036992664948,67.26,2
0.3499573606501966,1,-1.0438784278431386,0.6348414543005207,1.6831397653991975,1.0843961027415696,-0.7270028230841326,0.03884243218622498,-2.0614818109887763,-0.7123666805540647,-0.6425550995886903,1.1662518020169692,-0.20842186773286092,1,-1.256807659003396,-0.5516422053144586,1.4736347590226018,58.14,1
-0.4571398733216587,1,-0.992182339779039,-1.3703675369906823,0.5202829185715332,0.6200239258857195,0.666383197574834,-0.41600118728149055,-0.1367849218436824,0.13675295122305137,0.887656788813514,-0.8878999133004252,-0.20842186773286092,1,1.981827210991894,-0.2930073863757091,-0.05098084945537366,32.17,0
-1.6677857242794416,1,0.30021986182345206,-0.13639277311917278,-0.019614903169882306,0.15565174902987003,1.64419794891446,0.4027173277603974,0.6612601297530639,0.002681430416138363,0.12255084461241166,-2.368799987133895,-1.6006855132429543,1,0.49035062612564223,0.7415318893792887,-0.5804498682991893,51.83,1
-0.4571398733216587,0,-0.5786136352662418,-0.13639277311917278,0.021915698502534133,0.3297913153508138,-0.43365839768224523,0.7059464074055412,0.8959792625756363,-0.042009076519499366,1.1267523963763584,1.118480831893309,-0.20842186773286092,1,-0.31930809137318056,1.1812110815751626,0.4402133005563586,48.79,1
-0.4571398733216587,1,2.1095829440669402,0.7890882997844596,-1.0994105466527135,0.6200239258857195,0.7967584977534504,0.4694277252823287,1.8817996204304404,1.2093251176783562,1.4614862469643402,0.3541453099147435,-1.6006855132429543,0,0.8738731765198211,-0.9654579156164578,0.6507250791328155,86.79,2
0.7535059776361243,1,1.9544946798746408,0.7119648770424906,-0.4349209198940482,-0.6569995604678668,0.6337893725301794,-0.798069827634372,-0.653167014053342,-0.6229856666827894,-1.168565436226948,0.8796259812750069,-0.20842186773286092,0,-0.745444258477824,-0.3705978320573341,2.092411805141277,63.53,2
0.3499573606501966,0,-0.00995666656114562,-0.9847504232808354,0.021915698502534133,-1.3535578257516414,-0.49069759151039033,-1.4530446396678827,-0.23067257497271146,0.7624200483219792,1.7484009760397532,-2.0821741663919333,1.1838417777772325,0,2.322736144675609,-0.16368997690633436,0.38918014211358115,40.84,0
1.5606032116079795,1,2.0061907679387403,1.4831991044621842,1.4339561553646982,-0.5409065162539043,-1.183316373709292,1.1607900268732567,-1.6859311984726606,0.9411820760645297,0.5529229382255317,-1.3178386444133678,-0.20842186773286092,0,-0.745444258477824,-1.0171848794042075,-1.5819756027386962,33.06,0
-0.05359125633573102,0,1.5409259753618438,-1.1389972687647743,-0.4764515215664646,0.5619774037787385,1.64419794891446,0.31781318545975684,0.14487803754340434,-0.2207711042620501,0.31382733066268736,0.019748519049121147,1.1838417777772325,0,-0.36192170808364477,-0.836140506147083,-1.4671509962424465,53.0,1
